"export-plot data (NetLogo 7.0.0)"
"frisbee.nlogox"
"12/08/2025 17:58:58:371 -0500"

"MODEL SETTINGS"
"run-speed-variance","walk-speed-variance","run-speed","line-spacing","disc-speed","walk-speed","num-per-line","max-throws"
"0","0","1.5","5","1.7","0.5","8","10000"

"""Player Lines"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","12000","0","14","true","""Line 1""","true","5"

"pen name","pen down?","mode","interval","color","x"
"""Line 1""","true","0","1","102","10001"
"""Line 2""","true","0","1","12","10001"
"""Line 3""","true","0","1","19","10001"
"""Line 4""","true","0","1","108","10001"
"""Throw-Dif""","true","0","1","45","10001"

"""Line 1""",,,,"""Line 2""",,,,"""Line 3""",,,,"""Line 4""",,,,"""Throw-Dif"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"1799","8","102","true","1799","6","12","true","1799","11","19","true","1799","7","108","true","1799","3","45","true"
"1800","7","102","true","1800","5","12","true","1800","12","19","true","1800","8","108","true","1800","4","45","true"
"1801","7","102","true","1801","5","12","true","1801","12","19","true","1801","8","108","true","1801","3","45","true"
"1802","8","102","true","1802","5","12","true","1802","11","19","true","1802","8","108","true","1802","4","45","true"
"1803","8","102","true","1803","5","12","true","1803","11","19","true","1803","8","108","true","1803","3","45","true"
"1804","8","102","true","1804","5","12","true","1804","11","19","true","1804","8","108","true","1804","4","45","true"
"1805","8","102","true","1805","5","12","true","1805","11","19","true","1805","8","108","true","1805","3","45","true"
"1806","8","102","true","1806","5","12","true","1806","12","19","true","1806","7","108","true","1806","4","45","true"
"1807","8","102","true","1807","5","12","true","1807","11","19","true","1807","8","108","true","1807","3","45","true"
"1808","8","102","true","1808","5","12","true","1808","12","19","true","1808","7","108","true","1808","4","45","true"
"1809","7","102","true","1809","5","12","true","1809","12","19","true","1809","8","108","true","1809","3","45","true"
"1810","8","102","true","1810","5","12","true","1810","12","19","true","1810","7","108","true","1810","4","45","true"
"1811","8","102","true","1811","5","12","true","1811","11","19","true","1811","8","108","true","1811","3","45","true"
"1812","7","102","true","1812","6","12","true","1812","11","19","true","1812","8","108","true","1812","2","45","true"
"1813","8","102","true","1813","6","12","true","1813","11","19","true","1813","7","108","true","1813","3","45","true"
"1814","7","102","true","1814","6","12","true","1814","11","19","true","1814","8","108","true","1814","2","45","true"
"1815","8","102","true","1815","6","12","true","1815","11","19","true","1815","7","108","true","1815","3","45","true"
"1816","7","102","true","1816","7","12","true","1816","11","19","true","1816","7","108","true","1816","2","45","true"
"1817","7","102","true","1817","6","12","true","1817","12","19","true","1817","7","108","true","1817","3","45","true"
"1818","8","102","true","1818","5","12","true","1818","11","19","true","1818","8","108","true","1818","4","45","true"
"1819","8","102","true","1819","5","12","true","1819","11","19","true","1819","8","108","true","1819","3","45","true"
"1820","7","102","true","1820","5","12","true","1820","12","19","true","1820","8","108","true","1820","4","45","true"
"1821","7","102","true","1821","5","12","true","1821","12","19","true","1821","8","108","true","1821","3","45","true"
"1822","7","102","true","1822","5","12","true","1822","12","19","true","1822","8","108","true","1822","4","45","true"
"1823","7","102","true","1823","5","12","true","1823","12","19","true","1823","8","108","true","1823","3","45","true"
"1824","8","102","true","1824","6","12","true","1824","11","19","true","1824","7","108","true","1824","4","45","true"
"1825","8","102","true","1825","6","12","true","1825","11","19","true","1825","7","108","true","1825","3","45","true"
"1826","8","102","true","1826","5","12","true","1826","11","19","true","1826","8","108","true","1826","4","45","true"
"1827","8","102","true","1827","5","12","true","1827","11","19","true","1827","8","108","true","1827","3","45","true"
"1828","8","102","true","1828","6","12","true","1828","11","19","true","1828","7","108","true","1828","4","45","true"
"1829","8","102","true","1829","6","12","true","1829","11","19","true","1829","7","108","true","1829","3","45","true"
"1830","8","102","true","1830","5","12","true","1830","11","19","true","1830","8","108","true","1830","4","45","true"
"1831","8","102","true","1831","5","12","true","1831","11","19","true","1831","8","108","true","1831","3","45","true"
"1832","7","102","true","1832","5","12","true","1832","12","19","true","1832","8","108","true","1832","4","45","true"
"1833","7","102","true","1833","5","12","true","1833","12","19","true","1833","8","108","true","1833","3","45","true"
"1834","8","102","true","1834","5","12","true","1834","11","19","true","1834","8","108","true","1834","4","45","true"
"1835","8","102","true","1835","5","12","true","1835","11","19","true","1835","8","108","true","1835","3","45","true"
"1836","8","102","true","1836","5","12","true","1836","11","19","true","1836","8","108","true","1836","4","45","true"
"1837","8","102","true","1837","5","12","true","1837","11","19","true","1837","8","108","true","1837","3","45","true"
"1838","8","102","true","1838","5","12","true","1838","12","19","true","1838","7","108","true","1838","4","45","true"
"1839","7","102","true","1839","5","12","true","1839","12","19","true","1839","8","108","true","1839","3","45","true"
"1840","8","102","true","1840","5","12","true","1840","12","19","true","1840","7","108","true","1840","4","45","true"
"1841","7","102","true","1841","6","12","true","1841","12","19","true","1841","7","108","true","1841","3","45","true"
"1842","7","102","true","1842","5","12","true","1842","12","19","true","1842","8","108","true","1842","4","45","true"
"1843","7","102","true","1843","5","12","true","1843","12","19","true","1843","8","108","true","1843","3","45","true"
"1844","8","102","true","1844","5","12","true","1844","12","19","true","1844","7","108","true","1844","4","45","true"
"1845","7","102","true","1845","5","12","true","1845","12","19","true","1845","8","108","true","1845","3","45","true"
"1846","7","102","true","1846","5","12","true","1846","13","19","true","1846","7","108","true","1846","4","45","true"
"1847","7","102","true","1847","5","12","true","1847","12","19","true","1847","8","108","true","1847","3","45","true"
"1848","8","102","true","1848","5","12","true","1848","12","19","true","1848","7","108","true","1848","4","45","true"
"1849","7","102","true","1849","5","12","true","1849","12","19","true","1849","8","108","true","1849","3","45","true"
"1850","8","102","true","1850","5","12","true","1850","12","19","true","1850","7","108","true","1850","4","45","true"
"1851","7","102","true","1851","6","12","true","1851","12","19","true","1851","7","108","true","1851","3","45","true"
"1852","8","102","true","1852","5","12","true","1852","12","19","true","1852","7","108","true","1852","4","45","true"
"1853","7","102","true","1853","5","12","true","1853","12","19","true","1853","8","108","true","1853","3","45","true"
"1854","8","102","true","1854","5","12","true","1854","12","19","true","1854","7","108","true","1854","4","45","true"
"1855","8","102","true","1855","5","12","true","1855","11","19","true","1855","8","108","true","1855","3","45","true"
"1856","8","102","true","1856","5","12","true","1856","11","19","true","1856","8","108","true","1856","4","45","true"
"1857","8","102","true","1857","5","12","true","1857","11","19","true","1857","8","108","true","1857","3","45","true"
"1858","8","102","true","1858","5","12","true","1858","12","19","true","1858","7","108","true","1858","4","45","true"
"1859","7","102","true","1859","5","12","true","1859","12","19","true","1859","8","108","true","1859","3","45","true"
"1860","8","102","true","1860","5","12","true","1860","12","19","true","1860","7","108","true","1860","4","45","true"
"1861","7","102","true","1861","5","12","true","1861","12","19","true","1861","8","108","true","1861","3","45","true"
"1862","8","102","true","1862","4","12","true","1862","12","19","true","1862","8","108","true","1862","4","45","true"
"1863","7","102","true","1863","5","12","true","1863","12","19","true","1863","8","108","true","1863","3","45","true"
"1864","8","102","true","1864","5","12","true","1864","12","19","true","1864","7","108","true","1864","4","45","true"
"1865","7","102","true","1865","5","12","true","1865","12","19","true","1865","8","108","true","1865","3","45","true"
"1866","8","102","true","1866","5","12","true","1866","12","19","true","1866","7","108","true","1866","4","45","true"
"1867","8","102","true","1867","5","12","true","1867","11","19","true","1867","8","108","true","1867","3","45","true"
"1868","8","102","true","1868","5","12","true","1868","12","19","true","1868","7","108","true","1868","4","45","true"
"1869","7","102","true","1869","5","12","true","1869","12","19","true","1869","8","108","true","1869","3","45","true"
"1870","8","102","true","1870","5","12","true","1870","12","19","true","1870","7","108","true","1870","4","45","true"
"1871","8","102","true","1871","6","12","true","1871","11","19","true","1871","7","108","true","1871","3","45","true"
"1872","8","102","true","1872","5","12","true","1872","11","19","true","1872","8","108","true","1872","4","45","true"
"1873","8","102","true","1873","5","12","true","1873","11","19","true","1873","8","108","true","1873","3","45","true"
"1874","8","102","true","1874","5","12","true","1874","12","19","true","1874","7","108","true","1874","4","45","true"
"1875","7","102","true","1875","5","12","true","1875","12","19","true","1875","8","108","true","1875","3","45","true"
"1876","8","102","true","1876","5","12","true","1876","12","19","true","1876","7","108","true","1876","4","45","true"
"1877","8","102","true","1877","5","12","true","1877","11","19","true","1877","8","108","true","1877","3","45","true"
"1878","8","102","true","1878","6","12","true","1878","11","19","true","1878","7","108","true","1878","4","45","true"
"1879","8","102","true","1879","6","12","true","1879","11","19","true","1879","7","108","true","1879","3","45","true"
"1880","7","102","true","1880","6","12","true","1880","11","19","true","1880","8","108","true","1880","2","45","true"
"1881","8","102","true","1881","6","12","true","1881","11","19","true","1881","7","108","true","1881","3","45","true"
"1882","7","102","true","1882","6","12","true","1882","11","19","true","1882","8","108","true","1882","2","45","true"
"1883","8","102","true","1883","5","12","true","1883","11","19","true","1883","8","108","true","1883","3","45","true"
"1884","8","102","true","1884","5","12","true","1884","12","19","true","1884","7","108","true","1884","4","45","true"
"1885","7","102","true","1885","5","12","true","1885","12","19","true","1885","8","108","true","1885","3","45","true"
"1886","8","102","true","1886","5","12","true","1886","12","19","true","1886","7","108","true","1886","4","45","true"
"1887","7","102","true","1887","5","12","true","1887","12","19","true","1887","8","108","true","1887","3","45","true"
"1888","7","102","true","1888","5","12","true","1888","13","19","true","1888","7","108","true","1888","4","45","true"
"1889","7","102","true","1889","5","12","true","1889","12","19","true","1889","8","108","true","1889","3","45","true"
"1890","8","102","true","1890","5","12","true","1890","12","19","true","1890","7","108","true","1890","4","45","true"
"1891","7","102","true","1891","6","12","true","1891","12","19","true","1891","7","108","true","1891","3","45","true"
"1892","8","102","true","1892","5","12","true","1892","12","19","true","1892","7","108","true","1892","4","45","true"
